"y","mnth","mnth_no","urls"
2006,"october",10,"https://www.gazprom.ru/press/news/2006/october/article55911/"
2006,"october",10,"https://www.gazprom.ru/press/news/2006/october/article55912/"
2006,"october",10,"https://www.gazprom.ru/press/news/2006/october/article55913/"
2006,"october",10,"https://www.gazprom.ru/press/news/2006/october/article55914/"
2006,"october",10,"https://www.gazprom.ru/press/news/2006/october/article55915/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55916/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55917/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55918/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55919/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55920/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55921/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55922/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55923/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55924/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55925/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55926/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55927/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55928/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55929/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55930/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55931/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55932/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55933/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55934/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55935/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55936/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55937/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55938/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55939/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55940/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55941/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55942/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55943/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55944/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55945/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55946/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55947/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55948/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55949/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55950/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55951/"
2006,"november",11,"https://www.gazprom.ru/press/news/2006/november/article55952/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55953/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55954/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55955/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55956/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55957/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55958/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55959/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55960/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55961/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55962/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55963/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55964/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55965/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55966/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55967/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55968/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55969/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article39562/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55970/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55971/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55972/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55973/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55974/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55975/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55976/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55977/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55978/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55979/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55980/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55981/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55982/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55983/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55984/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55985/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55986/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55987/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55988/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55989/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55990/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55991/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55992/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55993/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55994/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55995/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55996/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55997/"
2006,"december",12,"https://www.gazprom.ru/press/news/2006/december/article55998/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article55999/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56000/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56001/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56002/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56003/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56004/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56005/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56006/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56007/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56008/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56009/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56010/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56011/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56012/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56013/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56014/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56015/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56016/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56017/"
2007,"january",1,"https://www.gazprom.ru/press/news/2007/january/article56018/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56019/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56020/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56021/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56022/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56023/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56024/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56025/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56026/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56027/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56028/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56029/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56030/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56031/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56032/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56033/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56034/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56035/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56036/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56037/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56038/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56039/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56040/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56041/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56042/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56043/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56044/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56045/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56046/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56047/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56048/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56049/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56050/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56051/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56052/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56053/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56054/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56055/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56056/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56057/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56058/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56059/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56060/"
2007,"february",2,"https://www.gazprom.ru/press/news/2007/february/article56061/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56062/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56063/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56064/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56065/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56066/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56067/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56068/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56069/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56070/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56071/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56072/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56073/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56074/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56075/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56076/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56077/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56078/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56079/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56080/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56081/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56082/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56083/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56084/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56085/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56086/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56087/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56088/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56089/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56090/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56091/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56092/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56093/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56094/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56095/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56096/"
2007,"march",3,"https://www.gazprom.ru/press/news/2007/march/article56097/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56098/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56099/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56100/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56101/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56102/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56103/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56104/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56105/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56106/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56107/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56108/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56109/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56110/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56111/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56112/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56113/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56114/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56115/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56116/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56117/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56118/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56119/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56120/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56121/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56122/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56123/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56124/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56125/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56126/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56127/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56128/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56129/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56130/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56131/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56132/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56133/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56134/"
2007,"april",4,"https://www.gazprom.ru/press/news/2007/april/article56135/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56136/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56137/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56138/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56139/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56140/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56141/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56142/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56143/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56144/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56145/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56146/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56147/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56148/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56149/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56150/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56151/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56152/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56153/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56154/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56155/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56156/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56157/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56158/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56159/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56160/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56161/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56162/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56163/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56164/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56165/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56166/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56167/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56168/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56169/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56170/"
2007,"may",5,"https://www.gazprom.ru/press/news/2007/may/article56171/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56172/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56173/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56174/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56175/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56176/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56177/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56178/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56179/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56180/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56181/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56182/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56183/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56184/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56185/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56186/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56187/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56188/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56189/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56190/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56191/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56192/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56193/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56194/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56195/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56196/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56197/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56198/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56199/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56200/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56201/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56202/"
2007,"june",6,"https://www.gazprom.ru/press/news/2007/june/article56203/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56204/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56205/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56206/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56207/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56208/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56209/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56210/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56211/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56212/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56213/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56214/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56215/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56217/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56218/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56219/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56216/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56220/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56221/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56222/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56223/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56224/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56225/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56226/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56227/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56228/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56229/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56230/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56231/"
2007,"july",7,"https://www.gazprom.ru/press/news/2007/july/article56232/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56233/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56234/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56235/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56236/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56237/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56238/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56239/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56240/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56241/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56242/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56243/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56244/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56245/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56246/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56247/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56248/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56249/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56250/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56251/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56252/"
2007,"august",8,"https://www.gazprom.ru/press/news/2007/august/article56253/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56254/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56255/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56256/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56257/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56258/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56259/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56260/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56261/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56262/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56263/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56264/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56265/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56266/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56267/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56268/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56269/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56270/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56271/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56272/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56273/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56274/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56275/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56276/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56277/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56278/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56279/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56280/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56281/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56282/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56283/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56284/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56285/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56286/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56287/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56288/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56289/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56290/"
2007,"september",9,"https://www.gazprom.ru/press/news/2007/september/article56291/"
2007,"october",10,"https://www.gazprom.ru/press/news/2007/october/article56292/"
2007,"october",10,"https://www.gazprom.ru/press/news/2007/october/article56293/"
2007,"october",10,"https://www.gazprom.ru/press/news/2007/october/article56294/"
2007,"october",10,"https://www.gazprom.ru/press/news/2007/october/article56295/"
2007,"october",10,"https://www.gazprom.ru/press/news/2007/october/article56296/"
2007,"october",10,"https://www.gazprom.ru/press/news/2007/october/article56297/"
